Date,Market_Freight_Rate_USD_per_Tonne
2021-12-20 03:24:08,14.58
2021-12-20 05:19:49,14.01
2021-12-20 07:15:31,13.97
2021-12-20 09:11:12,13.26
2021-12-20 11:06:54,13.52
2021-12-20 13:02:35,13.6
2021-12-20 14:58:17,14.36
2021-12-20 16:53:58,14.01
2021-12-20 18:49:40,13.92
2021-12-20 20:45:21,13.88
2021-12-20 22:41:03,13.83
2021-12-21 00:36:44,14.53
2021-12-21 02:32:26,14.2
2021-12-21 04:28:08,14.56
2021-12-21 06:23:49,13.29
2021-12-21 08:19:31,14.38
2021-12-21 10:15:12,13.97
2021-12-21 12:10:54,14.05
2021-12-21 14:06:35,14.71
2021-12-21 16:02:17,14.01
2021-12-21 17:57:58,14.36
2021-12-21 19:53:40,13.76
2021-12-21 21:49:21,14.18
2021-12-21 23:45:03,13.53
2021-12-22 01:40:44,14.17
2021-12-22 03:36:26,14.34
2021-12-22 05:32:07,14.63
2021-12-22 07:27:49,13.86
2021-12-22 09:23:30,13.98
2021-12-22 11:19:12,13.93
2021-12-22 13:14:53,14.09
2021-12-22 15:10:35,13.8
2021-12-22 17:06:16,13.33
2021-12-22 19:01:58,13.77
2021-12-22 20:57:39,14.17
2021-12-22 22:53:21,14.13
2021-12-23 00:49:02,14.44
2021-12-23 02:44:44,14.55
2021-12-23 04:40:25,14.04
2021-12-23 06:36:07,13.58
2021-12-23 08:31:48,14.38
2021-12-23 10:27:30,14.21
2021-12-23 12:23:11,14.11
2021-12-23 14:18:53,14.7
2021-12-23 16:14:34,14.4
2021-12-23 18:10:16,14.27
2021-12-23 20:05:57,14.28
2021-12-23 22:01:39,14.56
2021-12-23 23:57:21,13.94
2021-12-24 01:53:02,13.89
2021-12-24 03:48:44,14.15
2021-12-24 05:44:25,13.77
2021-12-24 07:40:07,14.23
2021-12-24 09:35:48,14.28
2021-12-24 11:31:30,14.22
2021-12-24 13:27:11,14.1
2021-12-24 15:22:53,14.9
2021-12-24 17:18:34,14.62
2021-12-24 19:14:16,14.2
2021-12-24 21:09:57,14.28
2021-12-24 23:05:39,14.79
2021-12-25 01:01:20,14.04
2021-12-25 02:57:02,13.88
2021-12-25 04:52:43,14.36
2021-12-25 06:48:25,14.44
2021-12-25 08:44:06,14.47
2021-12-25 10:39:48,14.6
2021-12-25 12:35:29,13.98
2021-12-25 14:31:11,13.71
2021-12-25 16:26:52,12.11
2021-12-25 18:22:34,14.5
2021-12-25 20:18:15,13.9
2021-12-25 22:13:57,13.5
2021-12-26 00:09:38,14.35
2021-12-26 02:05:20,14.07
2021-12-26 04:01:01,13.61
2021-12-26 05:56:43,14.33
2021-12-26 07:52:24,14.14
2021-12-26 09:48:06,14.97
2021-12-26 11:43:47,14.33
2021-12-26 13:39:29,14.53
2021-12-26 15:35:11,14.29
2021-12-26 17:30:52,14.06
2021-12-26 19:26:34,14.1
2021-12-26 21:22:15,14.73
2021-12-26 23:17:57,14.6
2021-12-27 01:13:38,13.73
2021-12-27 03:09:20,13.82
2021-12-27 05:05:01,13.85
2021-12-27 07:00:43,14.75
2021-12-27 08:56:24,13.63
2021-12-27 10:52:06,14.64
2021-12-27 12:47:47,14.48
2021-12-27 14:43:29,14.38
2021-12-27 16:39:10,14.13
2021-12-27 18:34:52,14.8
2021-12-27 20:30:33,14.37
2021-12-27 22:26:15,13.75
2021-12-28 00:21:56,13.87
2021-12-28 02:17:38,13.69
2021-12-28 04:13:19,14.83
2021-12-28 06:09:01,14.92
2021-12-28 08:04:42,14.78
2021-12-28 10:00:24,14.29
2021-12-28 11:56:05,13.78
2021-12-28 13:51:47,13.93
2021-12-28 15:47:28,13.95
2021-12-28 17:43:10,14.33
2021-12-28 19:38:51,14.9
2021-12-28 21:34:33,14.9
2021-12-28 23:30:14,14.15
2021-12-29 01:25:56,13.48
2021-12-29 03:21:37,13.91
2021-12-29 05:17:19,14.85
2021-12-29 07:13:00,14.47
2021-12-29 09:08:42,14.23
2021-12-29 11:04:24,14.21
2021-12-29 13:00:05,14.08
2021-12-29 14:55:47,13.89
2021-12-29 16:51:28,15.21
2021-12-29 18:47:10,15.06
2021-12-29 20:42:51,14.05
2021-12-29 22:38:33,13.67
2021-12-30 00:34:14,14.47
2021-12-30 02:29:56,14.34
2021-12-30 04:25:37,14.65
2021-12-30 06:21:19,14.75
2021-12-30 08:17:00,13.94
2021-12-30 10:12:42,14.92
2021-12-30 12:08:23,14.26
2021-12-30 14:04:05,14.65
2021-12-30 15:59:46,14.3
2021-12-30 17:55:28,14.77
2021-12-30 19:51:09,13.46
2021-12-30 21:46:51,14.7
2021-12-30 23:42:32,14.07
2021-12-31 01:38:14,14.46
2021-12-31 03:33:55,14.93
2021-12-31 05:29:37,14.11
2021-12-31 07:25:18,14.05
2021-12-31 09:21:00,14.28
2021-12-31 11:16:41,14.26
2021-12-31 13:12:23,14.01
2021-12-31 15:08:04,14.47
2021-12-31 17:03:46,14.49
2021-12-31 18:59:27,14.62
2021-12-31 20:55:09,14.1
2021-12-31 22:50:50,14.05
2022-01-01 00:46:32,14.41
2022-01-01 02:42:14,14.36
2022-01-01 04:37:55,14.37
2022-01-01 06:33:37,14.17
2022-01-01 08:29:18,14.59
2022-01-01 10:25:00,14.08
2022-01-01 12:20:41,14.41
2022-01-01 14:16:23,14.33
2022-01-01 16:12:04,14.44
2022-01-01 18:07:46,14.93
2022-01-01 20:03:27,13.93
2022-01-01 21:59:09,13.5
2022-01-01 23:54:50,14.22
2022-01-02 01:50:32,14.02
2022-01-02 03:46:13,13.28
2022-01-02 05:41:55,15.18
2022-01-02 07:37:36,14.71
2022-01-02 09:33:18,14.75
2022-01-02 11:28:59,14.37
2022-01-02 13:24:41,14.65
2022-01-02 15:20:22,14.31
2022-01-02 17:16:04,14.81
2022-01-02 19:11:45,14.56
2022-01-02 21:07:27,14.47
2022-01-02 23:03:08,14.5
2022-01-03 00:58:50,15.1
2022-01-03 02:54:31,14.58
2022-01-03 04:50:13,14.1
2022-01-03 06:45:54,14.64
2022-01-03 08:41:36,14.71
2022-01-03 10:37:17,14.45
2022-01-03 12:32:59,14.49
2022-01-03 14:28:40,14.08
2022-01-03 16:24:22,14.55
2022-01-03 18:20:04,14.02
2022-01-03 20:15:45,14.41
2022-01-03 22:11:27,14.24
2022-01-04 00:07:08,14.93
2022-01-04 02:02:50,15.16
2022-01-04 03:58:31,14.08
2022-01-04 05:54:13,14.54
2022-01-04 07:49:54,14.41
2022-01-04 09:45:36,14.72
2022-01-04 11:41:17,14.58
2022-01-04 13:36:59,14.38
2022-01-04 15:32:40,14.57
2022-01-04 17:28:22,14.45
2022-01-04 19:24:03,15.17
2022-01-04 21:19:45,14.22
2022-01-04 23:15:26,14.64
2022-01-05 01:11:08,14.77
2022-01-05 03:06:49,14.74
2022-01-05 05:02:31,14.44
2022-01-05 06:58:12,15.11
2022-01-05 08:53:54,13.73
2022-01-05 10:49:35,14.13
2022-01-05 12:45:17,14.83
2022-01-05 14:40:58,14.21
2022-01-05 16:36:40,14.19
2022-01-05 18:32:21,14.38
2022-01-05 20:28:03,14.25
2022-01-05 22:23:44,14.82
2022-01-06 00:19:26,14.95
2022-01-06 02:15:07,14.63
2022-01-06 04:10:49,15.01
2022-01-06 06:06:30,14.04
2022-01-06 08:02:12,14.62
2022-01-06 09:57:53,15.13
2022-01-06 11:53:35,14.98
2022-01-06 13:49:17,15.16
2022-01-06 15:44:58,14.35
2022-01-06 17:40:40,14.96
2022-01-06 19:36:21,14.42
2022-01-06 21:32:03,14.83
2022-01-06 23:27:44,15.11
2022-01-07 01:23:26,14.3
2022-01-07 03:19:07,13.87
2022-01-07 05:14:49,15.36
2022-01-07 07:10:30,14.81
2022-01-07 09:06:12,14.57
2022-01-07 11:01:53,14.55
2022-01-07 12:57:35,13.78
2022-01-07 14:53:16,14.7
2022-01-07 16:48:58,14.4
2022-01-07 18:44:39,14.64
2022-01-07 20:40:21,14.63
2022-01-07 22:36:02,13.27
2022-01-08 00:31:44,14.84
2022-01-08 02:27:25,14.72
2022-01-08 04:23:07,14.77
2022-01-08 06:18:48,14.57
2022-01-08 08:14:30,14.66
2022-01-08 10:10:11,14.71
2022-01-08 12:05:53,14.75
2022-01-08 14:01:34,14.83
2022-01-08 15:57:16,14.76
2022-01-08 17:52:57,15.38
2022-01-08 19:48:39,14.35
2022-01-08 21:44:20,14.49
2022-01-08 23:40:02,15.32
2022-01-09 01:35:43,14.61
2022-01-09 03:31:25,15.04
2022-01-09 05:27:07,14.72
2022-01-09 07:22:48,14.58
2022-01-09 09:18:30,15.06
2022-01-09 11:14:11,14.88
2022-01-09 13:09:53,14.06
2022-01-09 15:05:34,14.74
2022-01-09 17:01:16,14.27
2022-01-09 18:56:57,15.18
2022-01-09 20:52:39,15.37
2022-01-09 22:48:20,15.42
2022-01-10 00:44:02,14.84
2022-01-10 02:39:43,14.51
2022-01-10 04:35:25,14.83
2022-01-10 06:31:06,14.32
2022-01-10 08:26:48,15.63
2022-01-10 10:22:29,15.17
2022-01-10 12:18:11,14.82
2022-01-10 14:13:52,15.1
2022-01-10 16:09:34,14.5
2022-01-10 18:05:15,14.25
2022-01-10 20:00:57,13.81
2022-01-10 21:56:38,14.73
2022-01-10 23:52:20,14.61
2022-01-11 01:48:01,14.93
2022-01-11 03:43:43,14.73
2022-01-11 05:39:24,14.91
2022-01-11 07:35:06,15.05
2022-01-11 09:30:47,14.14
2022-01-11 11:26:29,15.07
2022-01-11 13:22:10,14.56
2022-01-11 15:17:52,14.93
2022-01-11 17:13:33,15.13
2022-01-11 19:09:15,15.13
2022-01-11 21:04:57,14.77
2022-01-11 23:00:38,14.79
2022-01-12 00:56:20,15.11
2022-01-12 02:52:01,14.15
2022-01-12 04:47:43,14.37
2022-01-12 06:43:24,14.64
2022-01-12 08:39:06,14.22
2022-01-12 10:34:47,14.64
2022-01-12 12:30:29,14.62
2022-01-12 14:26:10,14.78
2022-01-12 16:21:52,14.73
2022-01-12 18:17:33,15.18
2022-01-12 20:13:15,14.98
2022-01-12 22:08:56,14.72
2022-01-13 00:04:38,14.64
2022-01-13 02:00:19,14.76
2022-01-13 03:56:01,14.76
2022-01-13 05:51:42,15.78
2022-01-13 07:47:24,14.19
2022-01-13 09:43:05,14.4
2022-01-13 11:38:47,14.35
2022-01-13 13:34:28,14.88
2022-01-13 15:30:10,14.87
2022-01-13 17:25:51,14.55
2022-01-13 19:21:33,15.13
2022-01-13 21:17:14,14.92
2022-01-13 23:12:56,15.15
2022-01-14 01:08:37,15.28
2022-01-14 03:04:19,13.95
2022-01-14 05:00:00,15.08
2022-01-14 06:55:42,14.29
2022-01-14 08:51:23,14.9
2022-01-14 10:47:05,14.77
2022-01-14 12:42:46,14.79
2022-01-14 14:38:28,14.32
2022-01-14 16:34:10,15.21
2022-01-14 18:29:51,14.29
2022-01-14 20:25:33,15.1
2022-01-14 22:21:14,14.23
2022-01-15 00:16:56,14.82
2022-01-15 02:12:37,15.55
2022-01-15 04:08:19,15.77
2022-01-15 06:04:00,14.18
2022-01-15 07:59:42,14.55
2022-01-15 09:55:23,14.62
2022-01-15 11:51:05,15.73
2022-01-15 13:46:46,14.8
2022-01-15 15:42:28,15.26
2022-01-15 17:38:09,14.95
2022-01-15 19:33:51,14.35
2022-01-15 21:29:32,14.08
2022-01-15 23:25:14,14.58
2022-01-16 01:20:55,15.78
2022-01-16 03:16:37,14.96
2022-01-16 05:12:18,15.28
2022-01-16 07:08:00,14.29
2022-01-16 09:03:41,14.72
2022-01-16 10:59:23,15.17
2022-01-16 12:55:04,14.42
2022-01-16 14:50:46,14.83
2022-01-16 16:46:27,14.5
2022-01-16 18:42:09,15.18
2022-01-16 20:37:50,15.01
2022-01-16 22:33:32,15.13
2022-01-17 00:29:13,15.23
2022-01-17 02:24:55,14.79
2022-01-17 04:20:36,15.28
2022-01-17 06:16:18,14.64
2022-01-17 08:12:00,15.13
2022-01-17 10:07:41,14.09
2022-01-17 12:03:23,14.58
2022-01-17 13:59:04,15.81
2022-01-17 15:54:46,15.12
2022-01-17 17:50:27,15.12
2022-01-17 19:46:09,14.55
2022-01-17 21:41:50,14.44
2022-01-17 23:37:32,14.77
2022-01-18 01:33:13,14.88
2022-01-18 03:28:55,15.67
2022-01-18 05:24:36,15.31
2022-01-18 07:20:18,14.95
2022-01-18 09:15:59,14.93
2022-01-18 11:11:41,15.21
2022-01-18 13:07:22,14.38
2022-01-18 15:03:04,14.14
2022-01-18 16:58:45,15.2
2022-01-18 18:54:27,14.93
2022-01-18 20:50:08,14.38
2022-01-18 22:45:50,14.07
2022-01-19 00:41:31,15.29
2022-01-19 02:37:13,14.72
2022-01-19 04:32:54,15.09
2022-01-19 06:28:36,14.83
2022-01-19 08:24:17,14.92
2022-01-19 10:19:59,14.69
2022-01-19 12:15:40,14.9
2022-01-19 14:11:22,15.16
2022-01-19 16:07:03,14.82
2022-01-19 18:02:45,14.8
2022-01-19 19:58:26,15.17
2022-01-19 21:54:08,15.2
2022-01-19 23:49:50,14.48
2022-01-20 01:45:31,14.94
2022-01-20 03:41:13,14.75
2022-01-20 05:36:54,14.96
2022-01-20 07:32:36,15.53
2022-01-20 09:28:17,15.1
2022-01-20 11:23:59,15.82
2022-01-20 13:19:40,15.04
2022-01-20 15:15:22,14.89
2022-01-20 17:11:03,14.95
2022-01-20 19:06:45,15.01
2022-01-20 21:02:26,15.09
2022-01-20 22:58:08,14.56
2022-01-21 00:53:49,14.89
2022-01-21 02:49:31,14.69
2022-01-21 04:45:12,15.39
2022-01-21 06:40:54,14.21
2022-01-21 08:36:35,15.04
2022-01-21 10:32:17,14.37
2022-01-21 12:27:58,15.15
2022-01-21 14:23:40,14.82
2022-01-21 16:19:21,14.25
2022-01-21 18:15:03,15.36
2022-01-21 20:10:44,13.97
2022-01-21 22:06:26,14.97
2022-01-22 00:02:07,15.28
2022-01-22 01:57:49,15.56
2022-01-22 03:53:30,14.36
2022-01-22 05:49:12,14.8
2022-01-22 07:44:53,15.44
2022-01-22 09:40:35,15.47
2022-01-22 11:36:16,15.52
2022-01-22 13:31:58,16.03
2022-01-22 15:27:39,14.8
2022-01-22 17:23:21,15.16
2022-01-22 19:19:03,14.87
2022-01-22 21:14:44,14.22
2022-01-22 23:10:26,14.97
2022-01-23 01:06:07,14.23
2022-01-23 03:01:49,14.82
2022-01-23 04:57:30,14.44
2022-01-23 06:53:12,15.21
2022-01-23 08:48:53,14.72
2022-01-23 10:44:35,14.32
2022-01-23 12:40:16,15.38
2022-01-23 14:35:58,14.79
2022-01-23 16:31:39,14.86
2022-01-23 18:27:21,14.64
2022-01-23 20:23:02,15.49
2022-01-23 22:18:44,15.14
2022-01-24 00:14:25,14.81
2022-01-24 02:10:07,14.29
2022-01-24 04:05:48,16.06
2022-01-24 06:01:30,15.85
2022-01-24 07:57:11,15.63
2022-01-24 09:52:53,14.78
2022-01-24 11:48:34,14.86
2022-01-24 13:44:16,15.22
2022-01-24 15:39:57,14.7
2022-01-24 17:35:39,14.66
2022-01-24 19:31:20,15.64
2022-01-24 21:27:02,15.03
2022-01-24 23:22:43,14.61
2022-01-25 01:18:25,15.46
2022-01-25 03:14:06,14.85
2022-01-25 05:09:48,14.29
2022-01-25 07:05:29,14.63
2022-01-25 09:01:11,14.87
2022-01-25 10:56:53,15.17
2022-01-25 12:52:34,15.15
2022-01-25 14:48:16,15.57
2022-01-25 16:43:57,14.99
2022-01-25 18:39:39,14.89
2022-01-25 20:35:20,15.58
2022-01-25 22:31:02,15.47
2022-01-26 00:26:43,15.02
2022-01-26 02:22:25,15.22
2022-01-26 04:18:06,14.92
2022-01-26 06:13:48,14.64
2022-01-26 08:09:29,15.98
2022-01-26 10:05:11,14.89
2022-01-26 12:00:52,15.22
2022-01-26 13:56:34,14.5
2022-01-26 15:52:15,15.4
2022-01-26 17:47:57,14.62
2022-01-26 19:43:38,15.78
2022-01-26 21:39:20,15.82
2022-01-26 23:35:01,15.33
2022-01-27 01:30:43,15.18
2022-01-27 03:26:24,15.05
2022-01-27 05:22:06,15.11
2022-01-27 07:17:47,15.29
2022-01-27 09:13:29,15.17
2022-01-27 11:09:10,15.52
2022-01-27 13:04:52,14.76
2022-01-27 15:00:33,15.74
2022-01-27 16:56:15,14.96
2022-01-27 18:51:56,14.83
2022-01-27 20:47:38,15.27
2022-01-27 22:43:19,15.3
2022-01-28 00:39:01,14.46
2022-01-28 02:34:43,14.96
2022-01-28 04:30:24,14.28
2022-01-28 06:26:06,14.88
2022-01-28 08:21:47,14.9
2022-01-28 10:17:29,15.27
2022-01-28 12:13:10,14.84
2022-01-28 14:08:52,14.93
2022-01-28 16:04:33,15.68
2022-01-28 18:00:15,15.98
2022-01-28 19:55:56,14.79
2022-01-28 21:51:38,15.56
2022-01-28 23:47:19,15.31
2022-01-29 01:43:01,14.48
2022-01-29 03:38:42,14.86
2022-01-29 05:34:24,13.97
2022-01-29 07:30:05,15.31
2022-01-29 09:25:47,14.75
2022-01-29 11:21:28,15.23
2022-01-29 13:17:10,16.21
2022-01-29 15:12:51,15.81
2022-01-29 17:08:33,14.87
2022-01-29 19:04:14,14.77
2022-01-29 20:59:56,15.69
2022-01-29 22:55:37,14.78
2022-01-30 00:51:19,15.6
2022-01-30 02:47:00,16.3
2022-01-30 04:42:42,15.47
2022-01-30 06:38:23,15.67
2022-01-30 08:34:05,15.63
2022-01-30 10:29:46,14.98
2022-01-30 12:25:28,15.32
2022-01-30 14:21:09,14.82
2022-01-30 16:16:51,15.72
2022-01-30 18:12:32,14.77
2022-01-30 20:08:14,15.48
2022-01-30 22:03:56,15.65
2022-01-30 23:59:37,15.0
2022-01-31 01:55:19,14.94
2022-01-31 03:51:00,15.16
2022-01-31 05:46:42,14.87
2022-01-31 07:42:23,15.29
2022-01-31 09:38:05,14.86
2022-01-31 11:33:46,14.89
2022-01-31 13:29:28,15.44
2022-01-31 15:25:09,15.47
2022-01-31 17:20:51,15.11
2022-01-31 19:16:32,14.57
2022-01-31 21:12:14,15.69
2022-01-31 23:07:55,15.05
2022-02-01 01:03:37,16.07
2022-02-01 02:59:18,15.2
2022-02-01 04:55:00,15.3
2022-02-01 06:50:41,15.08
2022-02-01 08:46:23,15.35
2022-02-01 10:42:04,16.64
2022-02-01 12:37:46,15.11
2022-02-01 14:33:27,15.76
2022-02-01 16:29:09,15.28
2022-02-01 18:24:50,15.72
2022-02-01 20:20:32,14.48
2022-02-01 22:16:13,16.03
2022-02-02 00:11:55,15.41
2022-02-02 02:07:36,15.16
2022-02-02 04:03:18,15.63
2022-02-02 05:58:59,15.33
2022-02-02 07:54:41,14.81
2022-02-02 09:50:22,14.3
2022-02-02 11:46:04,16.0
2022-02-02 13:41:46,15.18
2022-02-02 15:37:27,15.03
2022-02-02 17:33:09,15.06
2022-02-02 19:28:50,15.86
2022-02-02 21:24:32,15.07
2022-02-02 23:20:13,15.53
2022-02-03 01:15:55,15.16
2022-02-03 03:11:36,14.79
2022-02-03 05:07:18,15.65
2022-02-03 07:02:59,15.74
2022-02-03 08:58:41,15.02
2022-02-03 10:54:22,15.28
2022-02-03 12:50:04,15.33
2022-02-03 14:45:45,15.47
2022-02-03 16:41:27,16.08
2022-02-03 18:37:08,15.16
2022-02-03 20:32:50,15.16
2022-02-03 22:28:31,15.22
2022-02-04 00:24:13,14.94
2022-02-04 02:19:54,14.63
2022-02-04 04:15:36,15.37
2022-02-04 06:11:17,15.53
2022-02-04 08:06:59,15.32
2022-02-04 10:02:40,15.29
2022-02-04 11:58:22,14.96
2022-02-04 13:54:03,15.42
2022-02-04 15:49:45,15.38
2022-02-04 17:45:26,15.51
2022-02-04 19:41:08,15.45
2022-02-04 21:36:49,15.47
2022-02-04 23:32:31,15.84
2022-02-05 01:28:12,15.57
2022-02-05 03:23:54,15.53
2022-02-05 05:19:35,14.64
2022-02-05 07:15:17,15.76
2022-02-05 09:10:59,15.22
2022-02-05 11:06:40,15.37
2022-02-05 13:02:22,14.83
2022-02-05 14:58:03,16.17
2022-02-05 16:53:45,14.35
2022-02-05 18:49:26,15.93
2022-02-05 20:45:08,15.51
2022-02-05 22:40:49,14.58
2022-02-06 00:36:31,16.18
2022-02-06 02:32:12,15.57
2022-02-06 04:27:54,14.42
2022-02-06 06:23:35,15.19
2022-02-06 08:19:17,15.57
2022-02-06 10:14:58,16.05
2022-02-06 12:10:40,15.2
2022-02-06 14:06:21,14.3
2022-02-06 16:02:03,15.94
2022-02-06 17:57:44,15.56
2022-02-06 19:53:26,14.47
2022-02-06 21:49:07,15.5
2022-02-06 23:44:49,15.54
2022-02-07 01:40:30,15.25
2022-02-07 03:36:12,15.05
2022-02-07 05:31:53,15.14
2022-02-07 07:27:35,15.25
2022-02-07 09:23:16,15.52
2022-02-07 11:18:58,15.7
2022-02-07 13:14:39,14.52
2022-02-07 15:10:21,15.48
2022-02-07 17:06:02,15.58
2022-02-07 19:01:44,15.45
2022-02-07 20:57:25,15.22
2022-02-07 22:53:07,15.95
2022-02-08 00:48:49,15.94
2022-02-08 02:44:30,15.26
2022-02-08 04:40:12,15.37
2022-02-08 06:35:53,15.71
2022-02-08 08:31:35,15.92
2022-02-08 10:27:16,15.08
2022-02-08 12:22:58,14.99
2022-02-08 14:18:39,15.51
2022-02-08 16:14:21,14.95
2022-02-08 18:10:02,14.63
2022-02-08 20:05:44,15.08
2022-02-08 22:01:25,15.57
2022-02-08 23:57:07,16.03
2022-02-09 01:52:48,15.14
2022-02-09 03:48:30,15.38
2022-02-09 05:44:11,15.49
2022-02-09 07:39:53,15.17
2022-02-09 09:35:34,15.13
2022-02-09 11:31:16,15.56
2022-02-09 13:26:57,14.95
2022-02-09 15:22:39,15.12
2022-02-09 17:18:20,15.34
2022-02-09 19:14:02,15.55
2022-02-09 21:09:43,14.82
2022-02-09 23:05:25,15.37
2022-02-10 01:01:06,14.93
2022-02-10 02:56:48,15.17
2022-02-10 04:52:29,15.76
2022-02-10 06:48:11,15.42
2022-02-10 08:43:52,16.11
2022-02-10 10:39:34,15.42
2022-02-10 12:35:15,15.83
2022-02-10 14:30:57,15.76
2022-02-10 16:26:39,15.44
2022-02-10 18:22:20,14.92
2022-02-10 20:18:02,15.4
2022-02-10 22:13:43,15.23
2022-02-11 00:09:25,15.24
2022-02-11 02:05:06,15.53
2022-02-11 04:00:48,14.89
2022-02-11 05:56:29,15.12
2022-02-11 07:52:11,15.06
2022-02-11 09:47:52,15.37
2022-02-11 11:43:34,15.16
2022-02-11 13:39:15,15.19
2022-02-11 15:34:57,15.52
2022-02-11 17:30:38,15.29
2022-02-11 19:26:20,15.47
2022-02-11 21:22:01,15.02
2022-02-11 23:17:43,15.14
2022-02-12 01:13:24,16.3
2022-02-12 03:09:06,15.21
2022-02-12 05:04:47,14.64
2022-02-12 07:00:29,15.62
2022-02-12 08:56:10,15.2
2022-02-12 10:51:52,15.58
2022-02-12 12:47:33,15.45
2022-02-12 14:43:15,15.71
2022-02-12 16:38:56,15.45
2022-02-12 18:34:38,15.4
2022-02-12 20:30:19,15.95
2022-02-12 22:26:01,14.6
2022-02-13 00:21:42,14.98
2022-02-13 02:17:24,15.18
2022-02-13 04:13:05,14.83
2022-02-13 06:08:47,15.32
2022-02-13 08:04:28,15.28
2022-02-13 10:00:10,15.9
2022-02-13 11:55:52,15.47
2022-02-13 13:51:33,15.42
2022-02-13 15:47:15,15.36
2022-02-13 17:42:56,15.09
2022-02-13 19:38:38,15.86
2022-02-13 21:34:19,15.99
2022-02-13 23:30:01,15.02
2022-02-14 01:25:42,16.18
2022-02-14 03:21:24,15.26
2022-02-14 05:17:05,15.23
2022-02-14 07:12:47,15.72
2022-02-14 09:08:28,15.75
2022-02-14 11:04:10,15.5
2022-02-14 12:59:51,15.39
2022-02-14 14:55:33,16.0
2022-02-14 16:51:14,15.28
2022-02-14 18:46:56,15.5
2022-02-14 20:42:37,16.2
2022-02-14 22:38:19,14.99
2022-02-15 00:34:00,15.36
2022-02-15 02:29:42,15.96
2022-02-15 04:25:23,15.76
2022-02-15 06:21:05,15.9
2022-02-15 08:16:46,15.02
2022-02-15 10:12:28,15.68
2022-02-15 12:08:09,15.43
2022-02-15 14:03:51,16.46
2022-02-15 15:59:32,15.87
2022-02-15 17:55:14,15.54
2022-02-15 19:50:55,15.66
2022-02-15 21:46:37,15.57
2022-02-15 23:42:18,15.83
2022-02-16 01:38:00,15.22
2022-02-16 03:33:42,16.11
2022-02-16 05:29:23,15.04
2022-02-16 07:25:05,15.65
2022-02-16 09:20:46,15.24
2022-02-16 11:16:28,15.58
2022-02-16 13:12:09,15.96
2022-02-16 15:07:51,14.88
2022-02-16 17:03:32,15.5
2022-02-16 18:59:14,14.99
2022-02-16 20:54:55,15.45
2022-02-16 22:50:37,14.99
2022-02-17 00:46:18,15.65
2022-02-17 02:42:00,15.41
2022-02-17 04:37:41,15.88
2022-02-17 06:33:23,16.08
2022-02-17 08:29:04,15.59
2022-02-17 10:24:46,15.94
2022-02-17 12:20:27,16.14
2022-02-17 14:16:09,15.22
2022-02-17 16:11:50,16.16
2022-02-17 18:07:32,15.57
2022-02-17 20:03:13,15.19
2022-02-17 21:58:55,15.7
2022-02-17 23:54:36,15.56
2022-02-18 01:50:18,15.04
2022-02-18 03:45:59,15.16
2022-02-18 05:41:41,16.26
2022-02-18 07:37:22,15.71
2022-02-18 09:33:04,16.2
2022-02-18 11:28:45,15.44
2022-02-18 13:24:27,15.28
2022-02-18 15:20:08,14.93
2022-02-18 17:15:50,15.99
2022-02-18 19:11:32,15.77
2022-02-18 21:07:13,15.44
2022-02-18 23:02:55,15.29
2022-02-19 00:58:36,16.07
2022-02-19 02:54:18,15.55
2022-02-19 04:49:59,15.55
2022-02-19 06:45:41,15.38
2022-02-19 08:41:22,15.46
2022-02-19 10:37:04,15.84
2022-02-19 12:32:45,15.05
2022-02-19 14:28:27,15.65
2022-02-19 16:24:08,16.0
2022-02-19 18:19:50,15.59
2022-02-19 20:15:31,16.04
2022-02-19 22:11:13,16.16
2022-02-20 00:06:54,16.0
2022-02-20 02:02:36,15.42
2022-02-20 03:58:17,15.63
2022-02-20 05:53:59,15.78
2022-02-20 07:49:40,15.45
2022-02-20 09:45:22,15.44
2022-02-20 11:41:03,15.41
2022-02-20 13:36:45,16.66
2022-02-20 15:32:26,15.53
2022-02-20 17:28:08,16.07
2022-02-20 19:23:49,15.29
2022-02-20 21:19:31,16.32
2022-02-20 23:15:12,15.49
2022-02-21 01:10:54,15.68
2022-02-21 03:06:35,14.92
2022-02-21 05:02:17,16.1
2022-02-21 06:57:58,16.19
2022-02-21 08:53:40,15.18
2022-02-21 10:49:21,16.13
2022-02-21 12:45:03,15.12
2022-02-21 14:40:45,15.91
2022-02-21 16:36:26,15.54
2022-02-21 18:32:08,16.19
2022-02-21 20:27:49,15.76
2022-02-21 22:23:31,16.03
2022-02-22 00:19:12,16.17
2022-02-22 02:14:54,15.56
2022-02-22 04:10:35,15.66
2022-02-22 06:06:17,15.23
2022-02-22 08:01:58,15.55
2022-02-22 09:57:40,16.44
2022-02-22 11:53:21,15.98
2022-02-22 13:49:03,15.26
2022-02-22 15:44:44,16.33
2022-02-22 17:40:26,15.83
2022-02-22 19:36:07,16.01
2022-02-22 21:31:49,15.87
2022-02-22 23:27:30,15.84
2022-02-23 01:23:12,14.89
2022-02-23 03:18:53,16.13
2022-02-23 05:14:35,14.79
2022-02-23 07:10:16,16.1
2022-02-23 09:05:58,15.73
2022-02-23 11:01:39,16.02
2022-02-23 12:57:21,15.75
2022-02-23 14:53:02,16.11
2022-02-23 16:48:44,15.7
2022-02-23 18:44:25,15.8
2022-02-23 20:40:07,15.85
2022-02-23 22:35:48,16.44
2022-02-24 00:31:30,15.95
2022-02-24 02:27:11,15.18
