country,port,berth,cargo_category,cargo_type,max_draft,max_loa,max_beam
India,Gangavaram,General Cargo Berth 2,Dry Bulk,Bauxite,16.4,275,41.2
India,Dhamra,Coal Berth 3,Dry Bulk,Coking Coal,17.7,323.4,47.9
India,Gopalpur,Dry Bulk Berth 6,Dry Bulk,Iron Ore,13.8,238.1,35.3
India,Dhamra,Coal Berth 7,Dry Bulk,Thermal Coal,17.5,324.3,46.2
India,Sagar-Sandheads,Sagar Anchorage Berth 5,Dry Bulk,Iron Ore,11.9,248,39.3
India,Haldia,LPG Terminal 5,Bulk Gases,LPG,9.8,201.1,31.2
India,Paradip,Iron Ore Berth 4,Dry Bulk,Iron Ore,15.9,297.3,45.7
India,Gopalpur,Multipurpose Berth 8,Dry Bulk,Minerals,14.2,246.8,35.6
India,Gopalpur,Dry Bulk Berth 8,Dry Bulk,Coal,14.4,238.5,36.1
India,Gangavaram,General Cargo Berth 5,Dry Bulk,Limestone,16.1,273.2,41.1
India,Sagar-Sandheads,Liquid Bulk Terminal 7,Liquid Bulk,Petroleum Products,14.3,256.8,41.7
India,Paradip,SPM Terminal 1,Liquid Bulk,Crude Oil,23.3,368.2,64.9
India,Gopalpur,Multipurpose Berth 2,Dry Bulk,Iron Ore,14.3,241.9,35.7
India,Gopalpur,Dry Bulk Berth 5,Dry Bulk,Iron Ore,13.9,231.9,35.8
India,Dhamra,Coal Berth 1,Dry Bulk,Coking Coal,17.7,328.5,47.3
India,Dhamra,General Cargo Berth 6,Dry Bulk,Grain,14.8,244.3,38.2
India,Paradip,General Cargo Berth 7,Dry Bulk,Fertilizer,15,310.7,46.5
India,Haldia,LPG Terminal 8,Bulk Gases,LPG,10,195.3,32.6
India,Haldia,Haldia Dock Complex 4,Dry Bulk,Fertilizer,10.5,222.5,32.9
India,Sagar-Sandheads,Sagar Anchorage Berth 5,Dry Bulk,Iron Ore,12.3,250.6,40
India,Haldia,LPG Terminal 7,Bulk Gases,LPG,10,198.5,32.3
India,Gopalpur,Multipurpose Berth 5,Dry Bulk,Coal,14.1,242.4,35.3
India,Gangavaram,Coal Berth 3,Dry Bulk,Coal,17.7,324.2,48.6
India,Sagar-Sandheads,Sagar Anchorage Berth 4,Dry Bulk,Iron Ore,11.7,253.5,39.6
India,Paradip,Coal Berth 3,Dry Bulk,Thermal Coal,14.6,302.9,45.4
India,Dhamra,Iron Ore Berth 5,Dry Bulk,Iron Ore,17.9,328.5,48
India,Paradip,Iron Ore Berth 4,Dry Bulk,Iron Ore Pellets,16,302.2,48
India,Haldia,Haldia Dock Complex 3,Dry Bulk,Coal,10.4,221.1,32.3
India,Sagar-Sandheads,Sagar Anchorage Berth 3,Dry Bulk,Iron Ore,12.3,250.8,39.8
India,Visakhapatnam,Multi Purpose Berth 3,Dry Bulk,Steel,14.6,242.3,41
India,Paradip,Coal Berth 8,Dry Bulk,Coking Coal,14.4,309.6,45.6
India,Sagar-Sandheads,Liquid Bulk Terminal 2,Liquid Bulk,Crude Oil,14,255.1,42.1
India,Dhamra,General Cargo Berth 5,Dry Bulk,Grain,14.6,233.1,38.6
India,Haldia,Oil Jetty 8,Liquid Bulk,Chemicals,10.7,224.5,35.1
India,Sagar-Sandheads,Liquid Bulk Terminal 5,Liquid Bulk,Petroleum Products,14.2,248.1,41.9
India,Haldia,LPG Terminal 6,Bulk Gases,LPG,10,203.7,32.4
India,Paradip,Coal Berth 7,Dry Bulk,Coking Coal,14.5,294.7,46.8
India,Visakhapatnam,East Quay Berth 8,Dry Bulk,Iron Ore,14,246.3,39.9
India,Gangavaram,General Cargo Berth 2,Dry Bulk,Bauxite,16.1,273.4,41.8
India,Dhamra,Iron Ore Berth 6,Dry Bulk,Pellets,18,323.1,48.1
India,Paradip,Oil Jetty 8,Liquid Bulk,Petroleum Products,14.1,259.2,45.3
India,Sagar-Sandheads,Sagar Anchorage Berth 5,Dry Bulk,Coal,12.4,245.7,40.8
India,Sagar-Sandheads,Sagar Anchorage Berth 8,Dry Bulk,Coal,12.1,253.4,38.8
India,Paradip,Iron Ore Berth 4,Dry Bulk,Iron Ore,16.1,293.1,45
India,Sagar-Sandheads,Sagar Anchorage Berth 6,Dry Bulk,Coal,12.3,252.9,39.8
India,Paradip,SPM Terminal 2,Liquid Bulk,Crude Oil,22.5,372.6,65.9
India,Dhamra,Iron Ore Berth 4,Dry Bulk,Iron Ore,18,326.2,47.5
India,Sagar-Sandheads,Liquid Bulk Terminal 6,Liquid Bulk,Petroleum Products,14.2,253.3,41
India,Gangavaram,Coal Berth 7,Dry Bulk,Coal,17.8,333.2,48.5
India,Gangavaram,General Cargo Berth 7,Dry Bulk,Limestone,15.3,281,43.9
India,Gopalpur,Multipurpose Berth 6,Dry Bulk,Minerals,14,247.5,35.7
India,Gopalpur,Dry Bulk Berth 4,Dry Bulk,Iron Ore,13.8,239.4,37.4
India,Gopalpur,Dry Bulk Berth 5,Dry Bulk,Iron Ore,14.2,233,36.6
India,Gangavaram,Coal Berth 5,Dry Bulk,Coal,17.6,324.5,47.6
India,Gopalpur,Dry Bulk Berth 2,Dry Bulk,Coal,13.8,242.7,37
India,Dhamra,Coal Berth 5,Dry Bulk,Coking Coal,18.4,323.2,47.6
India,Haldia,LPG Terminal 1,Bulk Gases,LPG,9.7,201.6,31.6
India,Sagar-Sandheads,Liquid Bulk Terminal 7,Liquid Bulk,Petroleum Products,14,251.4,41.5
India,Visakhapatnam,East Quay Berth 2,Dry Bulk,Iron Ore,14,235.7,40.8
India,Sagar-Sandheads,Sagar Anchorage Berth 4,Dry Bulk,Iron Ore,12.3,245.1,40.1
India,Haldia,Haldia Dock Complex 1,Dry Bulk,Coal,10.4,230.5,32.4
India,Sagar-Sandheads,Liquid Bulk Terminal 2,Liquid Bulk,Crude Oil,13.7,254.9,41.5
India,Gopalpur,Dry Bulk Berth 2,Dry Bulk,Coal,14.2,227.6,37
India,Dhamra,General Cargo Berth 5,Dry Bulk,Fertilizer,14.4,232.1,37.3
India,Paradip,Oil Jetty 5,Liquid Bulk,Petroleum Products,13.9,267.2,46
India,Paradip,Iron Ore Berth 4,Dry Bulk,Iron Ore Pellets,15.7,307.8,46.2
India,Sagar-Sandheads,Sagar Anchorage Berth 2,Dry Bulk,Iron Ore,11.5,254.5,39.6
India,Paradip,General Cargo Berth 4,Dry Bulk,Grain,14.5,297.8,45.9
India,Gangavaram,Coal Berth 3,Dry Bulk,Coal,17.8,326.8,47.5
India,Sagar-Sandheads,Sagar Anchorage Berth 8,Dry Bulk,Iron Ore,12.2,251.3,39.3
India,Paradip,Iron Ore Berth 1,Dry Bulk,Iron Ore,16.5,288.4,45.8
India,Sagar-Sandheads,Sagar Anchorage Berth 3,Dry Bulk,Coal,12.3,246.6,40.4
India,Sagar-Sandheads,Liquid Bulk Terminal 8,Liquid Bulk,Crude Oil,14.2,252.9,42
India,Gopalpur,Dry Bulk Berth 2,Dry Bulk,Iron Ore,13.9,251,34.4
India,Dhamra,General Cargo Berth 8,Dry Bulk,Grain,14.3,243.8,37.4
India,Gangavaram,Coal Berth 6,Dry Bulk,Coal,17.8,320.9,47.1
India,Dhamra,Iron Ore Berth 5,Dry Bulk,Iron Ore,17.7,335.6,48.2
India,Gangavaram,General Cargo Berth 8,Dry Bulk,Limestone,16.3,275.2,41.5
India,Haldia,Haldia Dock Complex 8,Dry Bulk,Coal,10.4,227,31.3
India,Visakhapatnam,Multi Purpose Berth 1,Dry Bulk,Steel,14.6,233.4,40.4
India,Visakhapatnam,East Quay Berth 3,Dry Bulk,Steam Coal,14.6,248.2,40.4
India,Paradip,SPM Terminal 8,Liquid Bulk,Crude Oil,23,365.6,63
India,Dhamra,Coal Berth 6,Dry Bulk,Thermal Coal,18,336.6,47.1
India,Gopalpur,Dry Bulk Berth 8,Dry Bulk,Coal,13.8,242.5,35.4
India,Paradip,Oil Jetty 6,Liquid Bulk,Crude Oil,13.8,255.5,47.4
India,Dhamra,LPG Berth 5,Bulk Gases,LPG,12,224,37
India,Sagar-Sandheads,Sagar Anchorage Berth 2,Dry Bulk,Iron Ore,11.6,256.4,39.7
India,Visakhapatnam,Multi Purpose Berth 3,Dry Bulk,Fertilizer,14.1,242.4,39.8
India,Gopalpur,Multipurpose Berth 1,Dry Bulk,Minerals,14.3,242.3,36.2
India,Paradip,SPM Terminal 5,Liquid Bulk,Crude Oil,23.3,363.2,65.9
India,Gangavaram,Coal Berth 1,Dry Bulk,Coal,19,338.5,48.2
India,Paradip,Oil Jetty 8,Liquid Bulk,Petroleum Products,14.2,263.3,47.4
India,Dhamra,Coal Berth 6,Dry Bulk,Coking Coal,18,326.4,47.7
India,Gangavaram,Coal Berth 2,Dry Bulk,Coal,17.8,330.2,48.2
India,Paradip,SPM Terminal 6,Liquid Bulk,Crude Oil,23.3,358.8,65.3
India,Paradip,SPM Terminal 6,Liquid Bulk,Crude Oil,22.8,369.6,65.5
India,Paradip,Iron Ore Berth 4,Dry Bulk,Iron Ore,15.4,294.4,46.5
India,Haldia,LPG Terminal 2,Bulk Gases,LPG,10.4,203.8,32.1
India,Paradip,Oil Jetty 4,Liquid Bulk,Petroleum Products,14.1,270.5,45.2
India,Sagar-Sandheads,Liquid Bulk Terminal 8,Liquid Bulk,Crude Oil,14.1,247.2,40.8
India,Visakhapatnam,Oil Handling Berth 2,Liquid Bulk,Petroleum Products,13.7,232.9,40.1
India,Visakhapatnam,East Quay Berth 6,Dry Bulk,Steam Coal,14.4,240.5,39
India,Sagar-Sandheads,Sagar Anchorage Berth 1,Dry Bulk,Iron Ore,12.1,248.9,39.7
India,Paradip,SPM Terminal 1,Liquid Bulk,Crude Oil,22.6,370.7,65.8
India,Paradip,Coal Berth 2,Dry Bulk,Thermal Coal,14,301.7,46.9
India,Dhamra,LPG Berth 3,Bulk Gases,LPG,12,212.4,35.1
India,Gangavaram,Coal Berth 4,Dry Bulk,Coal,18.1,330.4,47.6
India,Sagar-Sandheads,Sagar Anchorage Berth 4,Dry Bulk,Iron Ore,12.1,243.3,38.5
India,Sagar-Sandheads,Sagar Anchorage Berth 2,Dry Bulk,Iron Ore,11.8,248.2,40.2
India,Paradip,General Cargo Berth 3,Dry Bulk,Grain,14.6,295.4,46.5
India,Haldia,Haldia Dock Complex 5,Dry Bulk,Fertilizer,10.7,227.1,32.2
India,Dhamra,Coal Berth 6,Dry Bulk,Thermal Coal,18.5,338.3,47.7
India,Gopalpur,Dry Bulk Berth 6,Dry Bulk,Coal,13.8,243,37.1
India,Haldia,Haldia Dock Complex 1,Dry Bulk,Iron Ore,10.2,227.9,31.9
India,Haldia,LPG Terminal 4,Bulk Gases,LPG,10,195.3,31.2
India,Visakhapatnam,Multi Purpose Berth 5,Dry Bulk,Fertilizer,14.4,234.6,39
India,Dhamra,LPG Berth 1,Bulk Gases,LPG,11.9,215.5,36.3
India,Haldia,LPG Terminal 8,Bulk Gases,LPG,9.7,197.2,32.7
India,Gopalpur,Multipurpose Berth 3,Dry Bulk,Coal,14.1,247.3,35.8
India,Visakhapatnam,Oil Handling Berth 6,Liquid Bulk,Crude Oil,14.2,245,39.3
India,Visakhapatnam,East Quay Berth 1,Dry Bulk,Steam Coal,14.1,242.3,39.6
India,Haldia,Haldia Dock Complex 5,Dry Bulk,Fertilizer,10.5,231.8,32.2
India,Visakhapatnam,Oil Handling Berth 8,Liquid Bulk,Petroleum Products,14.1,236.3,39.1
India,Haldia,LPG Terminal 8,Bulk Gases,LPG,9.7,200.6,31.6
India,Gangavaram,Coal Berth 5,Dry Bulk,Coal,18.1,333.1,48.3
India,Haldia,Oil Jetty 7,Liquid Bulk,Chemicals,11.4,222,33.9
India,Gangavaram,General Cargo Berth 6,Dry Bulk,Bauxite,16.3,281.3,40.4
India,Paradip,Iron Ore Berth 3,Dry Bulk,Iron Ore,15.7,298.2,45.4
India,Visakhapatnam,Multi Purpose Berth 6,Dry Bulk,Steel,14.7,247.2,40.1
India,Sagar-Sandheads,Sagar Anchorage Berth 1,Dry Bulk,Coal,11.9,258.3,41.6
India,Gangavaram,Iron Ore Berth 6,Dry Bulk,Iron Ore,18.5,337.4,48.4
India,Gopalpur,Dry Bulk Berth 2,Dry Bulk,Iron Ore,13.9,235.8,34.5
India,Dhamra,General Cargo Berth 7,Dry Bulk,Grain,14.7,242.9,38.1
India,Gopalpur,Dry Bulk Berth 1,Dry Bulk,Iron Ore,14.1,236.8,36.7
India,Dhamra,Iron Ore Berth 5,Dry Bulk,Iron Ore,17.9,326.1,48
India,Haldia,LPG Terminal 6,Bulk Gases,LPG,10.1,207.9,32.9
India,Paradip,SPM Terminal 5,Liquid Bulk,Crude Oil,22.7,362.3,64.4
India,Sagar-Sandheads,Liquid Bulk Terminal 5,Liquid Bulk,Crude Oil,14,252.2,41.1
India,Dhamra,General Cargo Berth 6,Dry Bulk,Fertilizer,14.7,236.2,39
India,Gopalpur,Dry Bulk Berth 7,Dry Bulk,Iron Ore,14.3,234.8,36.3
India,Gopalpur,Dry Bulk Berth 2,Dry Bulk,Coal,14.1,247,36.4
India,Dhamra,Iron Ore Berth 8,Dry Bulk,Pellets,18.1,341.9,49.3
India,Gopalpur,Multipurpose Berth 2,Dry Bulk,Minerals,13.2,245.8,36.6
India,Gopalpur,Dry Bulk Berth 3,Dry Bulk,Coal,14.2,229,36.5
India,Paradip,Iron Ore Berth 2,Dry Bulk,Iron Ore Pellets,16.3,301.7,45.2
India,Visakhapatnam,East Quay Berth 5,Dry Bulk,Iron Ore,14.5,244.1,41.5
India,Haldia,Haldia Dock Complex 7,Dry Bulk,Fertilizer,10.7,216.8,31.4
India,Sagar-Sandheads,Liquid Bulk Terminal 4,Liquid Bulk,Petroleum Products,14.1,258.3,41
India,Dhamra,LPG Berth 8,Bulk Gases,LPG,11.9,219.1,36.9
India,Visakhapatnam,East Quay Berth 7,Dry Bulk,Steam Coal,14.2,243.9,40
India,Gangavaram,Coal Berth 2,Dry Bulk,Coal,18.4,329.7,46.9
India,Gangavaram,General Cargo Berth 1,Dry Bulk,Bauxite,15.5,288.1,43.3
India,Dhamra,LPG Berth 1,Bulk Gases,LPG,12,218.8,36
India,Gopalpur,Dry Bulk Berth 3,Dry Bulk,Iron Ore,13.7,241.8,35.4
India,Haldia,Oil Jetty 6,Liquid Bulk,Petroleum Products,10.9,220.7,35.7
India,Visakhapatnam,Oil Handling Berth 5,Liquid Bulk,Petroleum Products,14,243.1,40.3
India,Sagar-Sandheads,Sagar Anchorage Berth 1,Dry Bulk,Iron Ore,12,247.4,40.7
India,Gopalpur,Multipurpose Berth 4,Dry Bulk,Minerals,14.2,242.2,35.8
India,Paradip,Coal Berth 3,Dry Bulk,Coking Coal,14.1,296.1,45.7
India,Paradip,General Cargo Berth 7,Dry Bulk,Fertilizer,14.3,288.5,45.6
India,Sagar-Sandheads,Sagar Anchorage Berth 5,Dry Bulk,Coal,12.3,249.5,39.3
India,Sagar-Sandheads,Liquid Bulk Terminal 3,Liquid Bulk,Crude Oil,13.7,249.3,42.7
India,Paradip,Coal Berth 1,Dry Bulk,Coking Coal,14.1,291.9,46.6
India,Paradip,Oil Jetty 3,Liquid Bulk,Petroleum Products,14,263.1,45.6
India,Sagar-Sandheads,Liquid Bulk Terminal 4,Liquid Bulk,Petroleum Products,13.9,250.7,43.2
India,Dhamra,LPG Berth 6,Bulk Gases,LPG,12.4,222,35.4
India,Gangavaram,General Cargo Berth 2,Dry Bulk,Bauxite,16.4,278.4,40.6
India,Paradip,Oil Jetty 7,Liquid Bulk,Petroleum Products,14.5,261.3,45.7
India,Sagar-Sandheads,Sagar Anchorage Berth 8,Dry Bulk,Coal,11.4,255.7,39.5
India,Gopalpur,Multipurpose Berth 8,Dry Bulk,Minerals,13.6,232.7,36.3
India,Visakhapatnam,Oil Handling Berth 4,Liquid Bulk,Crude Oil,14.1,249.1,41.4
India,Gangavaram,General Cargo Berth 4,Dry Bulk,Limestone,16.3,269.8,42.5
India,Haldia,Haldia Dock Complex 1,Dry Bulk,Coal,10.3,220,31.8
India,Gopalpur,Multipurpose Berth 4,Dry Bulk,Minerals,13.7,245,35.3
India,Visakhapatnam,Multi Purpose Berth 5,Dry Bulk,Fertilizer,15.1,242,41.1
India,Gopalpur,Dry Bulk Berth 1,Dry Bulk,Iron Ore,13.8,246.4,37.7
India,Haldia,LPG Terminal 1,Bulk Gases,LPG,10,204.6,33.1
India,Gangavaram,Coal Berth 8,Dry Bulk,Coal,18.1,329.9,49.3
India,Haldia,Oil Jetty 1,Liquid Bulk,Chemicals,10.9,228.6,34.5
India,Sagar-Sandheads,Sagar Anchorage Berth 8,Dry Bulk,Iron Ore,12,247.8,38.6
India,Gopalpur,Dry Bulk Berth 3,Dry Bulk,Iron Ore,14,237.3,35.8
India,Sagar-Sandheads,Sagar Anchorage Berth 3,Dry Bulk,Coal,12.7,243.4,39.8
India,Visakhapatnam,Multi Purpose Berth 2,Dry Bulk,Steel,14.5,244.7,40
India,Dhamra,General Cargo Berth 8,Dry Bulk,Fertilizer,14.4,240.9,38.3
India,Sagar-Sandheads,Liquid Bulk Terminal 5,Liquid Bulk,Petroleum Products,14.4,250.4,41.3
India,Gangavaram,Iron Ore Berth 3,Dry Bulk,Iron Ore,17.9,333.2,48.2
India,Gangavaram,Coal Berth 6,Dry Bulk,Coal,18.4,332,48.8
India,Paradip,Coal Berth 8,Dry Bulk,Thermal Coal,14.1,295.4,48.1
India,Paradip,SPM Terminal 5,Liquid Bulk,Crude Oil,23.3,363.6,65
India,Gopalpur,Multipurpose Berth 6,Dry Bulk,Minerals,13.7,249.5,35.3
India,Dhamra,General Cargo Berth 1,Dry Bulk,Grain,14.1,248.1,38.5
India,Visakhapatnam,Multi Purpose Berth 2,Dry Bulk,Fertilizer,14,241.4,39.6
India,Sagar-Sandheads,Liquid Bulk Terminal 2,Liquid Bulk,Crude Oil,13.4,250.7,41.5
India,Gangavaram,Iron Ore Berth 6,Dry Bulk,Iron Ore,18,331.4,47.6
India,Haldia,LPG Terminal 6,Bulk Gases,LPG,10.1,195.7,32.5
India,Dhamra,Coal Berth 6,Dry Bulk,Thermal Coal,17.7,334.3,48.8
India,Gopalpur,Dry Bulk Berth 7,Dry Bulk,Iron Ore,13.7,248.1,36.1
India,Haldia,Oil Jetty 1,Liquid Bulk,Petroleum Products,10.6,225.3,35
India,Haldia,LPG Terminal 8,Bulk Gases,LPG,10.1,197.6,33.1
India,Gangavaram,General Cargo Berth 3,Dry Bulk,Limestone,15.8,274.5,42.1
India,Sagar-Sandheads,Liquid Bulk Terminal 8,Liquid Bulk,Crude Oil,14.4,247.9,41.7
India,Gopalpur,Dry Bulk Berth 3,Dry Bulk,Coal,14.2,238.4,36.1
India,Paradip,Coal Berth 4,Dry Bulk,Coking Coal,14.7,295.7,47
India,Gangavaram,Iron Ore Berth 6,Dry Bulk,Iron Ore,18.1,330.2,48.3
India,Haldia,Haldia Dock Complex 3,Dry Bulk,Coal,10.5,217.9,32.4
India,Gangavaram,General Cargo Berth 3,Dry Bulk,Limestone,16.2,280.1,41.9
India,Paradip,Iron Ore Berth 2,Dry Bulk,Iron Ore Pellets,15.8,302.1,45.7
India,Haldia,Haldia Dock Complex 3,Dry Bulk,Coal,10.5,218.8,32.8
India,Dhamra,Coal Berth 4,Dry Bulk,Thermal Coal,17.5,322.4,47.7
India,Dhamra,Coal Berth 7,Dry Bulk,Coking Coal,17.3,315.1,47
India,Haldia,LPG Terminal 1,Bulk Gases,LPG,9.7,203.9,33.2
India,Gangavaram,Coal Berth 7,Dry Bulk,Coal,18.1,336.7,49
India,Paradip,Coal Berth 4,Dry Bulk,Thermal Coal,14.8,294,46.2
India,Gopalpur,Multipurpose Berth 8,Dry Bulk,Minerals,14.6,245.9,35.8
India,Paradip,Iron Ore Berth 6,Dry Bulk,Iron Ore,15.6,297.3,45.7
India,Visakhapatnam,Multi Purpose Berth 8,Dry Bulk,Grain,14.2,241.1,39.6
India,Haldia,Oil Jetty 2,Liquid Bulk,Petroleum Products,10.9,232.5,34.8
India,Sagar-Sandheads,Sagar Anchorage Berth 1,Dry Bulk,Coal,11.8,252.6,39.3
India,Sagar-Sandheads,Liquid Bulk Terminal 5,Liquid Bulk,Petroleum Products,14,253.3,42.3
India,Visakhapatnam,Multi Purpose Berth 4,Dry Bulk,Grain,14.4,238.5,39.4
India,Gangavaram,General Cargo Berth 4,Dry Bulk,Limestone,16,283.7,40.8
India,Sagar-Sandheads,Sagar Anchorage Berth 5,Dry Bulk,Iron Ore,11.8,253.2,39.1
India,Visakhapatnam,Multi Purpose Berth 1,Dry Bulk,Grain,14.6,245.7,40
India,Gopalpur,Multipurpose Berth 6,Dry Bulk,Iron Ore,13.6,250.2,35.3
India,Gopalpur,Dry Bulk Berth 4,Dry Bulk,Coal,14,239.9,37
India,Visakhapatnam,Multi Purpose Berth 8,Dry Bulk,Grain,14.8,240.4,40.8
India,Paradip,Iron Ore Berth 1,Dry Bulk,Iron Ore,16.3,310.3,46.7
India,Gopalpur,Multipurpose Berth 4,Dry Bulk,Minerals,13.8,237.7,36.3
India,Sagar-Sandheads,Sagar Anchorage Berth 1,Dry Bulk,Iron Ore,12.6,255.7,39.3
India,Gopalpur,Dry Bulk Berth 3,Dry Bulk,Iron Ore,13.8,234.3,35.8
India,Gangavaram,Coal Berth 6,Dry Bulk,Coal,18,327.5,48.3
India,Haldia,Oil Jetty 5,Liquid Bulk,Petroleum Products,11,223.4,33.8
India,Haldia,Oil Jetty 8,Liquid Bulk,Petroleum Products,11.2,216.5,35.8
India,Sagar-Sandheads,Sagar Anchorage Berth 5,Dry Bulk,Coal,12.2,245.6,39.9
India,Haldia,Haldia Dock Complex 7,Dry Bulk,Iron Ore,10.7,226.9,31
India,Sagar-Sandheads,Sagar Anchorage Berth 4,Dry Bulk,Coal,11.8,251,39.5
India,Gopalpur,Dry Bulk Berth 4,Dry Bulk,Coal,14.3,243.7,34
India,Paradip,Coal Berth 3,Dry Bulk,Coking Coal,14.4,292.6,46.5
India,Gangavaram,General Cargo Berth 3,Dry Bulk,Limestone,16,281.4,42.2
India,Gopalpur,Multipurpose Berth 5,Dry Bulk,Coal,14.1,245.9,35
India,Sagar-Sandheads,Sagar Anchorage Berth 8,Dry Bulk,Iron Ore,11.9,255.8,40.7
India,Gangavaram,General Cargo Berth 4,Dry Bulk,Limestone,16.1,282.8,40.2
India,Sagar-Sandheads,Sagar Anchorage Berth 3,Dry Bulk,Coal,12.6,246.1,39.8
India,Gangavaram,Iron Ore Berth 8,Dry Bulk,Iron Ore,18.1,328.4,48.3
India,Dhamra,Coal Berth 7,Dry Bulk,Thermal Coal,17.9,319.5,48.3
India,Dhamra,LPG Berth 1,Bulk Gases,LPG,11.5,216.5,36.6
India,Sagar-Sandheads,Liquid Bulk Terminal 4,Liquid Bulk,Petroleum Products,14,247.6,41.2
India,Gangavaram,Iron Ore Berth 3,Dry Bulk,Iron Ore,17.9,330,48.3
India,Paradip,Iron Ore Berth 6,Dry Bulk,Iron Ore,16,298.4,46.5
India,Paradip,SPM Terminal 2,Liquid Bulk,Crude Oil,22.3,365.8,65.9
India,Gopalpur,Dry Bulk Berth 8,Dry Bulk,Coal,14.2,240.8,36.1
India,Haldia,LPG Terminal 2,Bulk Gases,LPG,9.8,199.2,32.4
India,Gopalpur,Multipurpose Berth 7,Dry Bulk,Minerals,13.7,243,37.2
India,Visakhapatnam,Multi Purpose Berth 7,Dry Bulk,Steel,14.3,240.6,40
India,Gopalpur,Dry Bulk Berth 5,Dry Bulk,Iron Ore,14,234,38
India,Gangavaram,Coal Berth 7,Dry Bulk,Coal,17.7,328,48.9
India,Gopalpur,Multipurpose Berth 3,Dry Bulk,Coal,13.9,236.4,35.5
India,Paradip,Oil Jetty 3,Liquid Bulk,Petroleum Products,14.1,258.2,46.4
India,Paradip,SPM Terminal 2,Liquid Bulk,Crude Oil,23,373.1,64.1
India,Visakhapatnam,Multi Purpose Berth 4,Dry Bulk,Steel,14.8,242.9,40.8
India,Visakhapatnam,East Quay Berth 5,Dry Bulk,Iron Ore,14.6,230.6,39.9
India,Gopalpur,Dry Bulk Berth 2,Dry Bulk,Coal,14,233.6,36.5
India,Haldia,Haldia Dock Complex 7,Dry Bulk,Fertilizer,10.6,230.2,31.7
India,Sagar-Sandheads,Liquid Bulk Terminal 4,Liquid Bulk,Petroleum Products,13.6,251.8,42
India,Visakhapatnam,Multi Purpose Berth 3,Dry Bulk,Fertilizer,14.5,238.6,40.2
India,Gopalpur,Dry Bulk Berth 7,Dry Bulk,Iron Ore,14.2,232.2,36.5
India,Haldia,Haldia Dock Complex 6,Dry Bulk,Coal,10.6,224.4,31.2
India,Visakhapatnam,East Quay Berth 8,Dry Bulk,Steam Coal,14.6,245.3,41.3
India,Gopalpur,Multipurpose Berth 2,Dry Bulk,Coal,14.2,240.6,35.7
India,Haldia,LPG Terminal 3,Bulk Gases,LPG,10,201.5,32.5
India,Visakhapatnam,Multi Purpose Berth 1,Dry Bulk,Grain,15.3,241.2,39.6
India,Sagar-Sandheads,Sagar Anchorage Berth 2,Dry Bulk,Iron Ore,12,247.1,39.7
India,Gangavaram,General Cargo Berth 8,Dry Bulk,Limestone,15.9,279,41.7
India,Gopalpur,Dry Bulk Berth 6,Dry Bulk,Coal,13.7,240.2,36.9
India,Gopalpur,Multipurpose Berth 1,Dry Bulk,Iron Ore,13.4,235.8,36.7
India,Visakhapatnam,Multi Purpose Berth 2,Dry Bulk,Steel,14.5,238.7,39.1
India,Visakhapatnam,Oil Handling Berth 7,Liquid Bulk,Petroleum Products,14.2,240.1,40.1
India,Sagar-Sandheads,Liquid Bulk Terminal 8,Liquid Bulk,Crude Oil,14.5,253.4,41.6
India,Haldia,LPG Terminal 4,Bulk Gases,LPG,9.7,199.1,31.5
India,Dhamra,Coal Berth 3,Dry Bulk,Coking Coal,17.7,326.7,48.6
India,Paradip,SPM Terminal 2,Liquid Bulk,Crude Oil,22.5,371.1,63.5
India,Gopalpur,Multipurpose Berth 6,Dry Bulk,Coal,13.6,239.6,37.5
India,Paradip,Iron Ore Berth 2,Dry Bulk,Iron Ore,15.6,304,45.3
India,Paradip,General Cargo Berth 1,Dry Bulk,Fertilizer,14.7,298.9,46.3
India,Haldia,LPG Terminal 3,Bulk Gases,LPG,10,199.5,32.5
India,Visakhapatnam,Multi Purpose Berth 7,Dry Bulk,Grain,14.2,236.8,40.2
India,Dhamra,Coal Berth 6,Dry Bulk,Thermal Coal,18.2,331.8,49.2
India,Paradip,SPM Terminal 6,Liquid Bulk,Crude Oil,22.8,371,65.8
India,Gopalpur,Multipurpose Berth 8,Dry Bulk,Minerals,14.2,232.5,36
India,Paradip,SPM Terminal 6,Liquid Bulk,Crude Oil,22.5,360.1,64.5
India,Paradip,Oil Jetty 5,Liquid Bulk,Petroleum Products,14,263,46.1
India,Dhamra,Coal Berth 3,Dry Bulk,Coking Coal,18,329.9,47.9
India,Gopalpur,Dry Bulk Berth 1,Dry Bulk,Iron Ore,13.7,244,35.5
India,Gangavaram,Coal Berth 8,Dry Bulk,Coal,17.7,333,49.2
India,Gangavaram,Coal Berth 5,Dry Bulk,Coal,18,331.1,47.9
India,Sagar-Sandheads,Liquid Bulk Terminal 1,Liquid Bulk,Petroleum Products,13.5,249.9,41.9
India,Gangavaram,General Cargo Berth 8,Dry Bulk,Bauxite,16.2,281.8,41.6
India,Haldia,LPG Terminal 2,Bulk Gases,LPG,10.2,195.8,32.8
India,Gangavaram,Iron Ore Berth 1,Dry Bulk,Iron Ore,17.7,326.6,49.6
India,Paradip,Coal Berth 4,Dry Bulk,Coking Coal,14,297.2,47
India,Paradip,SPM Terminal 8,Liquid Bulk,Crude Oil,23.3,374.8,65.9
